episode_id,show,episode_title,season,episode,auditory,auditory_rate,rating_myshows,rating_count,episode_length,date,number_of_comments
27200,CSI: Место преступления Нью-Йорк, No Good Deed,5,16,3452,48.08,4.269,0,43 мин.,25.02.2009,2
27201,CSI: Место преступления Нью-Йорк, Green Piece,5,17,3449,48.04,4.507,69,43 мин.,11.03.2009,1
27202,CSI: Место преступления Нью-Йорк, Point of No Return,5,18,3447,48.02,4.439,0,43 мин.,18.03.2009,1
27203,CSI: Место преступления Нью-Йорк, Communication Breakdown,5,19,3449,48.04,4.448,0,43 мин.,25.03.2009,1
27204,CSI: Место преступления Нью-Йорк, Prey,5,20,3446,48.0,4.493,0,43 мин.,08.04.2009,1
27205,CSI: Место преступления Нью-Йорк," The Past, Present and Murder",5,21,3444,47.97,4.42,0,43 мин.,15.04.2009,1
27206,CSI: Место преступления Нью-Йорк, Yahrzeit,5,22,3444,47.97,4.603,78,43 мин.,29.04.2009,5
27207,CSI: Место преступления Нью-Йорк, Greater Good,5,23,3444,47.97,4.548,0,43 мин.,06.05.2009,5
27208,CSI: Место преступления Нью-Йорк, Grounds for Deception,5,24,3443,47.96,4.435,0,43 мин.,13.05.2009,5
27209,CSI: Место преступления Нью-Йорк, Pay Up (1),5,25,3443,47.96,4.595,74,43 мин.,14.05.2009,3
27210,CSI: Место преступления Нью-Йорк, Epilogue (2),6,1,3307,46.06,4.364,66,43 мин.,23.09.2009,2
27211,CSI: Место преступления Нью-Йорк, Blacklist (Featuring Gravedigger),6,2,3300,45.97,4.448,67,43 мин.,30.09.2009,2
27212,CSI: Место преступления Нью-Йорк, LAT 40° 47' N/Long 73° 58'W,6,3,3296,45.91,4.358,0,43 мин.,07.10.2009,2
27213,CSI: Место преступления Нью-Йорк, Dead Reckoning,6,4,3286,45.77,4.47,66,43 мин.,14.10.2009,1
27214,CSI: Место преступления Нью-Йорк, Battle Scars,6,5,3278,45.66,4.348,0,43 мин.,21.10.2009,1
27215,CSI: Место преступления Нью-Йорк, It Happened to Me,6,6,3274,45.61,4.381,63,43 мин.,04.11.2009,4
27216,CSI: Место преступления Нью-Йорк, Hammer Down,6,7,3284,45.74,4.435,69,43 мин.,11.11.2009,2
27217,CSI: Место преступления Нью-Йорк, Cuckoo's Nest,6,8,3267,45.51,4.333,0,43 мин.,18.11.2009,2
27218,CSI: Место преступления Нью-Йорк, Manhattanhenge,6,9,3264,45.47,4.406,0,43 мин.,25.11.2009,2
27219,CSI: Место преступления Нью-Йорк, Death House,6,10,3260,45.41,4.658,76,43 мин.,09.12.2009,6
27220,CSI: Место преступления Нью-Йорк, Second Chances,6,11,3258,45.38,4.455,66,43 мин.,16.12.2009,5
27221,CSI: Место преступления Нью-Йорк, Criminal Justice,6,12,3241,45.15,4.403,62,43 мин.,13.01.2010,1
27222,CSI: Место преступления Нью-Йорк, Flag on the Play,6,13,3235,45.06,4.403,0,43 мин.,20.01.2010,1
27223,Антигерои, Supergroupie,1,1,849,72.26,3.32,25,22 мин.,18.09.2008,2
27224,Антигерои, The Fantastic Chore,1,2,787,66.98,3.667,18,22 мин.,25.09.2008,1
27225,Антигерои, Mean Gills,1,3,755,64.26,4.0,0,22 мин.,02.10.2008,1
27226,Антигерои, Back Issues,1,4,730,62.13,3.944,0,22 мин.,09.10.2008,1
27227,Антигерои, Origin and Tonic,1,5,724,61.62,3.941,0,22 мин.,16.10.2008,1
27228,Антигерои, Monkey Gone to Heaven,1,6,723,61.53,4.0,0,22 мин.,23.10.2008,1
27229,Торчвуд, Everything Changes,1,1,26219,70.34,4.281,669,50 мин.,22.10.2006,22
27230,Торчвуд, Day One,1,2,25367,68.05,4.227,647,50 мин.,22.10.2006,17
27231,Торчвуд, Ghost Machine,1,3,24758,66.42,4.358,639,50 мин.,29.10.2006,11
27232,Торчвуд, Cyberwoman,1,4,24239,65.02,4.283,650,50 мин.,05.11.2006,18
27233,Торчвуд, Small Worlds,1,5,23841,63.96,4.37,621,50 мин.,12.11.2006,16
27234,Торчвуд, Countrycide,1,6,23564,63.21,4.445,649,50 мин.,19.11.2006,27
27235,Торчвуд, Greeks Bearing Gifts,1,7,23352,62.64,4.414,596,50 мин.,26.11.2006,15
27236,Торчвуд, They Keep Killing Suzie,1,8,23213,62.27,4.511,603,50 мин.,03.12.2006,13
27237,Торчвуд, Random Shoes,1,9,23099,61.97,4.455,633,50 мин.,10.12.2006,12
27238,Торчвуд, Out of Time,1,10,22991,61.68,4.508,626,50 мин.,17.12.2006,15
27239,Торчвуд, Combat,1,11,22873,61.36,4.235,553,50 мин.,24.12.2006,12
27240,Торчвуд, Captain Jack Harkness,1,12,22834,61.25,4.638,685,50 мин.,01.01.2007,41
27241,Торчвуд, End of Days,1,13,22765,61.07,4.505,608,50 мин.,01.01.2007,27
27242,Торчвуд," Kiss Kiss, Bang Bang",2,1,21662,58.11,4.531,603,50 мин.,16.01.2008,27
27243,Торчвуд, Sleeper,2,2,21497,57.67,4.358,551,50 мин.,23.01.2008,12
27244,Торчвуд, To the Last Man,2,3,21357,57.29,4.424,566,50 мин.,30.01.2008,15
27245,Торчвуд, Meat,2,4,21229,56.95,4.465,564,50 мин.,06.02.2008,20
27246,Торчвуд, Adam,2,5,21143,56.72,4.538,586,50 мин.,13.02.2008,18
27247,Торчвуд, Reset,2,6,21028,56.41,4.516,560,50 мин.,13.02.2008,19
27248,Торчвуд, Dead Man Walking,2,7,20957,56.22,4.564,574,50 мин.,20.02.2008,7
27249,Торчвуд, A Day in the Death,2,8,20881,56.02,4.547,580,50 мин.,27.02.2008,14
27250,Торчвуд, Something Borrowed,2,9,20803,55.81,4.452,566,50 мин.,05.03.2008,23
27251,Торчвуд, From Out of the Rain,2,10,20752,55.67,4.364,539,50 мин.,12.03.2008,11
27252,Торчвуд, Adrift,2,11,20715,55.57,4.488,545,50 мин.,19.03.2008,20
27253,Торчвуд, Fragments,2,12,20691,55.51,4.592,578,50 мин.,21.03.2008,15
27254,Торчвуд, Exit Wounds,2,13,20662,55.43,4.664,602,50 мин.,04.04.2008,33
27255,Торчвуд, Day One,3,1,19658,52.73,4.622,579,50 мин.,06.07.2009,16
27256,Торчвуд, Day Two,3,2,19591,52.56,4.654,573,50 мин.,07.07.2009,13
27257,Торчвуд, Day Three,3,3,19530,52.39,4.657,562,50 мин.,08.07.2009,5
27258,Торчвуд, Day Four,3,4,19460,52.2,4.685,585,50 мин.,09.07.2009,18
27259,Торчвуд, Day Five,3,5,19406,52.06,4.73,611,50 мин.,10.07.2009,40
27260,Царь горы, Pilot,1,1,4713,73.26,4.257,144,22 мин.,12.01.1997,3
27261,Царь горы, Square Peg,1,2,4556,70.82,4.233,133,22 мин.,19.01.1997,2
27262,Царь горы, The Order of the Straight Arrow,1,3,4483,69.69,4.285,130,22 мин.,02.02.1997,2
27263,Царь горы, Hank's Got the Willies,1,4,4422,68.74,4.211,128,22 мин.,09.02.1997,4
27264,Царь горы, Luanne's Saga,1,5,4387,68.2,4.333,123,22 мин.,16.02.1997,1
27265,Царь горы, Hank's Unmentionable Problem,1,6,4354,67.68,4.256,121,22 мин.,23.02.1997,3
27266,Царь горы, Westie Side Story,1,7,4320,67.15,4.267,116,22 мин.,02.03.1997,2
27267,Царь горы, Shins of the Father,1,8,4295,66.77,4.284,116,22 мин.,23.03.1997,2
27268,Царь горы, Peggy the Boggle Champ,1,9,4270,66.38,4.297,118,22 мин.,13.04.1997,3
27269,Царь горы, Keeping Up with Our Joneses,1,10,4269,66.36,4.385,122,22 мин.,27.04.1997,3
27270,Царь горы, King of the Ant Hill,1,11,4238,65.88,4.339,112,22 мин.,04.05.1997,1
27271,Царь горы, Plastic White Female,1,12,4231,65.77,4.328,116,22 мин.,11.05.1997,1
27272,Царь горы, How to Fire a Rifle Without Really Trying,2,1,4047,62.91,4.389,108,22 мин.,21.09.1997,1
27273,Царь горы, Texas City Twister,2,2,4027,62.6,4.312,109,22 мин.,26.09.1997,1
27274,Царь горы, The Arrowhead,2,3,4005,62.26,4.252,103,22 мин.,19.10.1997,1
27275,Царь горы, Hilloween,2,4,3992,62.06,4.336,107,22 мин.,26.10.1997,3
27276,Царь горы," Jumpin' Crack Bass (It's a Gas, Gas, Gas)",2,5,3985,61.95,4.343,105,22 мин.,02.11.1997,1
27277,Царь горы, Husky Bobby,2,6,3975,61.79,4.194,103,22 мин.,09.11.1997,2
27278,Царь горы, The Man Who Shot Cane Skretteburg,2,7,3959,61.54,4.365,104,22 мин.,16.11.1997,1
27279,Царь горы, The Son That Got Away,2,8,3953,61.45,4.284,102,22 мин.,23.11.1997,1
27280,Царь горы, The Company Man,2,9,3950,61.4,4.186,102,22 мин.,07.12.1997,1
27281,Царь горы, Bobby Slam,2,10,3921,60.95,4.287,101,22 мин.,14.12.1997,1
27282,Царь горы, The Unbearable Blindness of Laying,2,11,3908,60.75,4.303,99,22 мин.,21.12.1997,4
27283,Царь горы, Meet the Manger Babies,2,12,3902,60.66,4.263,99,22 мин.,11.01.1998,1
27284,Царь горы, Snow Job,2,13,3897,60.58,4.277,101,22 мин.,01.02.1998,1
27285,Царь горы, I Remember Mono,2,14,3891,60.48,4.232,99,22 мин.,08.02.1998,1
27286,Царь горы, Three Days of the Kahndo,2,15,3879,60.3,4.27,100,22 мин.,15.02.1998,2
27287,Царь горы, Traffic Jam,2,16,3878,60.28,4.121,99,22 мин.,22.02.1998,1
27288,Царь горы, Hank's Dirty Laundry,2,17,3866,60.1,4.286,105,22 мин.,01.03.1998,1
27289,Царь горы, The Final Shinsult,2,18,3858,59.97,4.165,97,22 мин.,15.03.1998,1
27290,Царь горы, Leanne's Saga,2,19,3853,59.89,4.222,99,22 мин.,19.04.1998,1
27291,Царь горы, Junkie Business,2,20,3851,59.86,4.235,98,22 мин.,26.04.1998,1
27292,Царь горы," Life in the Fast Lane, Bobby's Saga",2,21,3842,59.72,4.313,99,22 мин.,03.05.1998,1
27293,Царь горы, Peggy's Turtle Song,2,22,3836,59.63,4.255,102,22 мин.,10.05.1998,1
27294,Царь горы, Propane Boom (1),2,23,3843,59.74,4.392,97,22 мин.,17.05.1998,1
27295,Царь горы, Death of a Propane Salesman (2),3,1,3666,56.99,4.351,97,22 мин.,15.09.1998,2
27296,Царь горы, And They Call It Bobby Love,3,2,3666,56.99,4.34,94,22 мин.,22.09.1998,1
27297,Царь горы, Peggy's Headache,3,3,3666,56.99,4.358,95,22 мин.,06.10.1998,1
27298,Царь горы, Pregnant Paws,3,4,3658,56.86,4.287,94,22 мин.,13.10.1998,2
27299,Царь горы, Next of Shin,3,5,3649,56.72,4.253,95,22 мин.,03.11.1998,1
27300,Царь горы, Peggy's Pageant Fever,3,6,3646,56.68,4.138,94,22 мин.,10.11.1998,2
27301,Царь горы, Nine Pretty Darn Angry Men,3,7,3638,56.55,4.255,94,22 мин.,17.11.1998,1
27302,Царь горы, Good Hill Hunting,3,8,3635,56.51,4.273,99,22 мин.,01.12.1998,1
27303,Царь горы," Pretty, Pretty Dresses",3,9,3626,56.37,4.309,97,22 мин.,15.12.1998,4
27304,Царь горы, A Fire Fighting We Will Go,3,10,3619,56.26,4.47,100,22 мин.,12.01.1999,3
27305,Царь горы, To Spank with Love,3,11,3616,56.21,4.269,93,22 мин.,19.01.1999,2
27306,Царь горы, Three Coaches and a Bobby,3,12,3615,56.19,4.183,93,22 мин.,26.01.1999,1
27307,Царь горы, De-Kahnstructing Henry,3,13,3609,56.1,4.221,95,22 мин.,02.02.1999,1
27308,Царь горы, The Wedding of Bobby Hill,3,14,3609,56.1,4.292,96,22 мин.,09.02.1999,2
27309,Царь горы, Sleight of Hank,3,15,3604,56.02,4.284,95,22 мин.,16.02.1999,1
27310,Царь горы, Jon Vitti Presents: Return to La Grunta,3,16,3595,55.88,4.256,0,22 мин.,23.02.1999,1
27311,Царь горы, Escape from Party Island,3,17,3595,55.88,4.163,0,22 мин.,16.03.1999,1
27312,Царь горы, Love Hurts and So Does Art,3,18,3590,55.81,4.367,0,22 мин.,23.03.1999,1
27313,Царь горы, Hank's Cowboy Movie,3,19,3581,55.67,4.157,0,22 мин.,06.04.1999,1
27314,Царь горы, Dog Dale Afternoon,3,20,3581,55.67,4.318,0,22 мин.,13.04.1999,1
27315,Царь горы, Revenge of the Lutefisk,3,21,3583,55.7,4.297,0,22 мин.,20.04.1999,1
27316,Царь горы, Death and Texas,3,22,3578,55.62,4.176,0,22 мин.,27.04.1999,1
27317,Царь горы, Wings of the Dope,3,23,3578,55.62,4.272,0,22 мин.,04.05.1999,1
27318,Царь горы, Take Me Out of the Ball Game,3,24,3575,55.57,4.231,0,22 мин.,11.05.1999,1
27319,Царь горы, As Old as the Hills (1),3,25,3576,55.59,4.467,92,22 мин.,18.05.1999,1
27320,Царь горы, Peggy Hill: The Decline and Fall (2),4,1,3457,53.74,4.341,0,22 мин.,26.09.1999,1
27321,Царь горы, Cotton's Plot,4,2,3451,53.65,4.506,0,22 мин.,03.10.1999,1
27322,Царь горы, Bills Are Made to Be Broken,4,3,3435,53.4,4.258,0,22 мин.,24.10.1999,1
27323,Царь горы, Little Horrors of Shop,4,4,3431,53.33,4.363,91,22 мин.,31.10.1999,2
27324,Царь горы, Aisle 8A,4,5,3425,53.24,4.308,91,22 мин.,07.11.1999,2
27325,Царь горы, A Beer Can Named Desire,4,6,3419,53.15,4.337,0,22 мин.,14.11.1999,2
27326,Царь горы, The Hank's Giving Episode,4,7,3420,53.16,4.386,0,22 мин.,21.11.1999,2
27327,Царь горы, Not in My Back Hoe,4,8,3412,53.04,4.31,0,22 мин.,28.11.1999,2
27328,Царь горы, To Kill a Ladybird,4,9,3407,52.96,4.379,0,22 мин.,12.12.1999,2
27329,Царь горы, Hillennium,4,10,3402,52.88,4.372,86,22 мин.,19.12.1999,1
27330,Царь горы, Old Glory,4,11,3397,52.81,4.216,0,22 мин.,09.01.2000,1
27331,Царь горы, Rodeo Days,4,12,3398,52.82,4.218,0,22 мин.,16.01.2000,1
27332,Царь горы, Hanky Panky (1),4,13,3399,52.84,4.448,0,22 мин.,06.02.2000,1
27333,Царь горы, High Anxiety (2),4,14,3395,52.77,4.512,0,22 мин.,13.02.2000,1
27334,Царь горы, Naked Ambition,4,15,3396,52.79,4.579,95,22 мин.,20.02.2000,3
27335,Царь горы, Movin' on Up,4,16,3388,52.67,4.33,0,22 мин.,27.02.2000,3
27336,Царь горы, Bill of Sales,4,17,3381,52.56,4.277,83,22 мин.,12.03.2000,1
27337,Царь горы, Won't You Pimai Neighbor?,4,18,3382,52.57,4.435,85,22 мин.,19.03.2000,2
27338,Царь горы, Hank's Bad Hair Day,4,19,3392,52.73,4.284,0,22 мин.,09.04.2000,2
27339,Царь горы, Meet the Propaniacs,4,20,3385,52.62,4.188,0,22 мин.,16.04.2000,2
27340,Царь горы, Nancy Boys,4,21,3382,52.57,4.482,0,22 мин.,30.04.2000,2
27341,Царь горы, Flush with Power,4,22,3381,52.56,4.313,0,22 мин.,07.05.2000,2
27342,Царь горы, Transnational Amusements Presents: Peggy's Magic Sex Feet,4,23,3386,52.63,4.282,0,22 мин.,14.05.2000,2
27343,Царь горы, Peggy's Fan Fair,4,24,3378,52.51,4.123,0,22 мин.,21.05.2000,2
27344,Царь горы, The Perils of Polling,5,1,3299,51.28,4.09,0,22 мин.,01.10.2000,2
27345,Царь горы, The Buck Stops Here,5,2,3285,51.06,4.253,0,22 мин.,05.11.2000,2
27346,Царь горы," I Don't Want to Wait for Our Lives to Be Over, I Want to Know Right Now, Will It Be... Sorry. Do Do Doo Do Do, Do Do Doo Do Do, Do Do Doo Do Do, Doo...Don't Want to Wait",5,3,3282,51.02,4.226,84,22 мин.,12.11.2000,1
27347,Царь горы, Spin the Choice,5,4,3272,50.86,4.266,0,22 мин.,19.11.2000,1
27348,Царь горы, Peggy Makes the Big Leagues,5,5,3274,50.89,4.117,0,22 мин.,26.11.2000,1
27349,Царь горы, When Cotton Comes Marching Home Again,5,6,3269,50.82,4.038,0,22 мин.,03.12.2000,1
27350,Царь горы, What Makes Bobby Run?,5,7,3272,50.86,4.101,0,22 мин.,10.12.2000,1
27351,Царь горы, 'Twas the Nut Before Christmas,5,8,3260,50.68,4.139,0,22 мин.,17.12.2000,1
